,street_id,observation_interval_start,availability,length,highway,maxspeed,geometry,study_area,hour,weekday,commercial_100,residential_100,transportation_100,schools_100,eventsites_100,restaurant_here_100,shopping_here_100,office_here_100,supermarket_here_100,transportation_here_100,schools_here_100,capacity,hourly_capacity,current_capacity,num_off_street_parking_100,off_street_capa_100,time_key,tempC,windspeedKmph,precipMM,ongoing_trans
3304,15570,2019-05-08 12:05:00,1.0,93.985,secondary,25,"LINESTRING (-122.327686 47.5975283, -122.327685 47.597613, -122.3276844 47.597761, -122.3276839 47.597857, -122.327682 47.5982558, -122.32768 47.5983735)",Chinatown/ID,12,2,0.0,48.0,64.0,0.0,0.0,29,4,0,1,4,0,28,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 16, '9': 16, '10': 16, '11': 16, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,189,2019-05-08-12,23,9,0.0,0.0
3305,15573,2019-05-08 12:06:00,0.0,97.02700000000002,residential,20,"LINESTRING (-122.3224449 47.5983577, -122.322454 47.5983577, -122.3225851 47.5983581, -122.3227155 47.5983585, -122.3231143 47.5983597, -122.3236463 47.5983613, -122.323662 47.5983614, -122.3237389 47.5983616)",Chinatown/ID,12,2,0.0,30.0,0.0,0.0,0.0,15,8,0,3,0,0,19,"{'0': 4, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 13, '9': 13, '10': 13, '11': 13, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 2, '19': 2, '20': 2, '21': 0, '22': 0, '23': 0}",0,0,0,2019-05-08-12,23,9,0.0,2.0
3306,15661,2019-05-08 12:07:00,0.0,97.805,residential,20,"LINESTRING (-122.3263626 47.6008861, -122.3265216 47.6008872, -122.3270251 47.6008908, -122.3275482 47.6008866, -122.3276666 47.6008802)",Chinatown/ID,12,2,16.0,96.0,0.0,0.0,0.0,5,1,0,0,0,0,54,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 19, '9': 19, '10': 19, '11': 19, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,8,308,2019-05-08-12,23,9,0.0,0.0
3307,4143,2019-05-08 12:13:00,0.0,100.007,residential,20,"LINESTRING (-122.3263844 47.596678, -122.3262799 47.5966777, -122.325982 47.5966768, -122.3258445 47.5966764, -122.3257249 47.596676, -122.3251913 47.5966744, -122.3250507 47.596674)",Chinatown/ID,12,2,16.0,16.0,0.0,0.0,0.0,2,4,0,1,0,0,25,"{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 14, '9': 14, '10': 14, '11': 14, '12': 6, '13': 6, '14': 6, '15': 6, '16': 6, '17': 6, '18': 6, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",6,4,139,2019-05-08-12,23,9,0.0,2.0
3308,11362,2019-05-08 12:15:00,1.0,100.87,tertiary,20,"LINESTRING (-122.3276694 47.6000344, -122.3278228 47.6000349, -122.3278968 47.6000351, -122.3283229 47.6000363, -122.3288578 47.6000379, -122.3290147 47.6000384)",Chinatown/ID,12,2,0.0,80.0,0.0,0.0,0.0,4,1,0,0,3,0,30,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 1, '11': 1, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,6,362,2019-05-08-12,23,9,0.0,0.0
3309,4142,2019-05-08 12:15:00,1.0,97.525,residential,20,"LINESTRING (-122.3237501 47.59667, -122.3239054 47.5966705, -122.3244247 47.5966721, -122.324961 47.5966737, -122.3250507 47.596674)",Chinatown/ID,12,2,0.0,48.0,0.0,0.0,0.0,4,2,0,0,0,1,36,"{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 16, '8': 25, '9': 25, '10': 25, '11': 25, '12': 16, '13': 16, '14': 16, '15': 16, '16': 16, '17': 16, '18': 16, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",16,5,146,2019-05-08-12,23,9,0.0,1.0
3310,15574,2019-05-08 12:19:00,1.0,93.983,residential,25,"LINESTRING (-122.3224505 47.5975125, -122.3224498 47.5976179, -122.3224482 47.5978565, -122.3224462 47.5982688, -122.3224449 47.5983577)",Chinatown/ID,12,2,0.0,39.0,0.0,0.0,0.0,9,6,0,3,0,0,16,"{'0': 4, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 8, '9': 8, '10': 8, '11': 8, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 4, '19': 4, '20': 4, '21': 0, '22': 0, '23': 0}",0,2,24,2019-05-08-12,23,9,0.0,0.0
3311,3113,2019-05-08 12:22:00,1.0,80.77600000000002,secondary,25,"LINESTRING (-122.3174026 47.6772984, -122.317396 47.6768539, -122.3173918 47.676572)",Roosevelt,12,2,45.0,225.0,0.0,0.0,0.0,8,3,0,2,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-05-08-12,23,9,0.0,0.0
3312,20960,2019-05-08 12:24:00,0.0,57.62500000000001,residential,20,"LINESTRING (-122.321682 47.5975093, -122.3217914 47.5975092, -122.3218959 47.5975102, -122.3223141 47.5975119, -122.3224505 47.5975125)",Chinatown/ID,12,2,0.0,45.0,0.0,0.0,0.0,2,3,0,1,0,0,9,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 9, '9': 9, '10': 9, '11': 9, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,24,2019-05-08-12,23,9,0.0,1.0
3313,4134,2019-05-08 12:28:00,0.0,100.00200000000001,secondary,25,"LINESTRING (-122.3263677 47.5991955, -122.3262506 47.5991947, -122.3258432 47.5991939, -122.3257081 47.5991935, -122.3256473 47.5991933, -122.325221 47.599192, -122.325034 47.5991915)",Chinatown/ID,12,2,48.0,32.0,0.0,0.0,0.0,18,9,0,2,1,0,9,"{'0': 6, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 3, '9': 3, '10': 3, '11': 3, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,3,122,2019-05-08-12,23,9,0.0,0.0
3314,4144,2019-05-08 12:29:00,1.0,92.62700000000001,residential,20,"LINESTRING (-122.3250563 47.595841, -122.3250554 47.5959157, -122.325055 47.5959492, -122.3250529 47.5963431, -122.3250518 47.5965112, -122.325051 47.5965985, -122.3250507 47.596674)",Chinatown/ID,12,2,0.0,0.0,0.0,0.0,0.0,2,3,0,2,0,1,18,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 13, '9': 13, '10': 13, '11': 13, '12': 6, '13': 6, '14': 6, '15': 6, '16': 6, '17': 6, '18': 6, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",6,5,160,2019-05-08-12,23,9,0.0,0.0
3315,4141,2019-05-08 12:30:00,1.0,94.106,residential,20,"LINESTRING (-122.3250507 47.596674, -122.32505 47.5967609, -122.3250496 47.5968417, -122.3250484 47.5970174, -122.3250456 47.5974158, -122.3250451 47.5975203)",Chinatown/ID,12,2,0.0,32.0,0.0,0.0,0.0,18,6,0,2,0,1,25,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 22, '9': 22, '10': 22, '11': 22, '12': 6, '13': 6, '14': 6, '15': 6, '16': 6, '17': 6, '18': 6, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",6,5,161,2019-05-08-12,23,9,0.0,1.0
3316,5448,2019-05-08 12:30:00,0.0,91.848,tertiary,25,"LINESTRING (-122.326373 47.5983695, -122.3263727 47.5984282, -122.3263726 47.5984402, -122.3263711 47.5986817, -122.32637 47.5988432, -122.3263698 47.598877, -122.3263667 47.599085, -122.326367 47.5991722, -122.3263677 47.5991955)",Chinatown/ID,12,2,33.0,44.0,0.0,0.0,0.0,30,7,0,4,1,0,13,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 12, '9': 12, '10': 12, '11': 12, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 1, '21': 0, '22': 0, '23': 0}",0,3,148,2019-05-08-12,23,9,0.0,1.0
3317,9394,2019-05-08 12:37:00,0.0,94.116,residential,20,"LINESTRING (-122.3237445 47.5975164, -122.323746 47.5974321, -122.3237471 47.5971466, -122.323749 47.5967595, -122.3237501 47.59667)",Chinatown/ID,12,2,0.0,116.0,0.0,0.0,0.0,11,3,0,1,0,1,34,"{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 8, '8': 23, '9': 23, '10': 23, '11': 23, '12': 8, '13': 8, '14': 8, '15': 8, '16': 8, '17': 8, '18': 8, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",8,4,62,2019-05-08-12,23,9,0.0,1.0
3318,19486,2019-05-08 12:41:00,0.0,97.029,residential,20,"LINESTRING (-122.3224505 47.5975125, -122.322465 47.5975125, -122.322603 47.5975129, -122.3231105 47.5975145, -122.3236416 47.5975161, -122.3237445 47.5975164)",Chinatown/ID,12,2,0.0,128.0,0.0,0.0,0.0,9,7,0,3,0,0,17,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 15, '9': 15, '10': 15, '11': 15, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,24,2019-05-08-12,23,9,0.0,1.0
3319,15572,2019-05-08 12:49:00,1.0,93.984,residential,20,"LINESTRING (-122.3237445 47.5975164, -122.323744 47.5975946, -122.323739 47.5982721, -122.3237389 47.5983616)",Chinatown/ID,12,2,0.0,128.0,0.0,0.0,0.0,20,7,0,2,0,0,22,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 16, '9': 16, '10': 16, '11': 16, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 1, '21': 0, '22': 0, '23': 0}",0,2,39,2019-05-08-12,23,9,0.0,0.0
3320,15569,2019-05-08 12:56:00,1.0,98.00200000000001,residential,20,"LINESTRING (-122.326373 47.5983695, -122.326494 47.5983699, -122.3270403 47.5983716, -122.3273179 47.5983724, -122.3274124 47.5983727, -122.327528 47.598373, -122.32768 47.5983735)",Chinatown/ID,12,2,14.0,42.0,56.0,0.0,0.0,32,4,0,4,5,0,30,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 13, '9': 13, '10': 13, '11': 13, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 1, '21': 0, '22': 0, '23': 0}",0,2,124,2019-05-08-12,23,9,0.0,2.0
3321,15663,2019-05-08 13:02:00,1.0,91.504,residential,20,"LINESTRING (-122.3251422 47.6008828, -122.3262283 47.6008857, -122.3263626 47.6008861)",Chinatown/ID,13,2,0.0,70.0,0.0,0.0,0.0,1,0,0,0,1,0,16,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 13, '9': 13, '10': 13, '11': 13, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,5,177,2019-05-08-13,23,11,0.0,1.0
3322,5454,2019-05-08 13:05:00,0.0,94.296,residential,25,"LINESTRING (-122.3224449 47.5983577, -122.3224431 47.5984462, -122.3224388 47.5988504, -122.3224395 47.5990045, -122.32244 47.5990695, -122.32244 47.5991022, -122.322439 47.5991728, -122.3224393 47.5992057)",Chinatown/ID,13,2,0.0,0.0,0.0,0.0,0.0,8,3,0,1,1,0,6,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 4, '9': 4, '10': 4, '11': 4, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-05-08-13,23,11,0.0,0.0
3323,5450,2019-05-08 13:07:00,1.0,87.25699999999998,residential,20,"LINESTRING (-122.3237389 47.5983616, -122.323738 47.5984315, -122.3237383 47.5984487, -122.323734 47.599073, -122.3237336 47.5991463)",Chinatown/ID,13,2,0.0,16.0,0.0,0.0,0.0,15,12,0,4,0,0,15,"{'0': 4, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 11, '9': 11, '10': 11, '11': 11, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-05-08-13,23,11,0.0,0.0
3324,15661,2019-05-08 13:09:00,0.0,97.805,residential,20,"LINESTRING (-122.3263626 47.6008861, -122.3265216 47.6008872, -122.3270251 47.6008908, -122.3275482 47.6008866, -122.3276666 47.6008802)",Chinatown/ID,13,2,16.0,96.0,0.0,0.0,0.0,5,1,0,0,0,0,54,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 19, '9': 19, '10': 19, '11': 19, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,8,308,2019-05-08-13,23,11,0.0,0.0
3325,4141,2019-05-08 13:09:00,0.0,94.106,residential,20,"LINESTRING (-122.3250507 47.596674, -122.32505 47.5967609, -122.3250496 47.5968417, -122.3250484 47.5970174, -122.3250456 47.5974158, -122.3250451 47.5975203)",Chinatown/ID,13,2,0.0,32.0,0.0,0.0,0.0,18,6,0,2,0,1,25,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 22, '9': 22, '10': 22, '11': 22, '12': 6, '13': 6, '14': 6, '15': 6, '16': 6, '17': 6, '18': 6, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",6,5,161,2019-05-08-13,23,11,0.0,2.0
3326,9394,2019-05-08 13:12:00,1.0,94.116,residential,20,"LINESTRING (-122.3237445 47.5975164, -122.323746 47.5974321, -122.3237471 47.5971466, -122.323749 47.5967595, -122.3237501 47.59667)",Chinatown/ID,13,2,0.0,116.0,0.0,0.0,0.0,11,3,0,1,0,1,34,"{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 8, '8': 23, '9': 23, '10': 23, '11': 23, '12': 8, '13': 8, '14': 8, '15': 8, '16': 8, '17': 8, '18': 8, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",8,4,62,2019-05-08-13,23,11,0.0,1.0
3327,11362,2019-05-08 13:12:00,1.0,100.87,tertiary,20,"LINESTRING (-122.3276694 47.6000344, -122.3278228 47.6000349, -122.3278968 47.6000351, -122.3283229 47.6000363, -122.3288578 47.6000379, -122.3290147 47.6000384)",Chinatown/ID,13,2,0.0,80.0,0.0,0.0,0.0,4,1,0,0,3,0,30,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 1, '11': 1, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,6,362,2019-05-08-13,23,11,0.0,0.0
3328,20960,2019-05-08 13:14:00,0.0,57.62500000000001,residential,20,"LINESTRING (-122.321682 47.5975093, -122.3217914 47.5975092, -122.3218959 47.5975102, -122.3223141 47.5975119, -122.3224505 47.5975125)",Chinatown/ID,13,2,0.0,45.0,0.0,0.0,0.0,2,3,0,1,0,0,9,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 9, '9': 9, '10': 9, '11': 9, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,24,2019-05-08-13,23,11,0.0,1.0
3329,19486,2019-05-08 13:15:00,1.0,97.029,residential,20,"LINESTRING (-122.3224505 47.5975125, -122.322465 47.5975125, -122.322603 47.5975129, -122.3231105 47.5975145, -122.3236416 47.5975161, -122.3237445 47.5975164)",Chinatown/ID,13,2,0.0,128.0,0.0,0.0,0.0,9,7,0,3,0,0,17,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 15, '9': 15, '10': 15, '11': 15, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,24,2019-05-08-13,23,11,0.0,0.0
3330,15572,2019-05-08 13:17:00,1.0,93.984,residential,20,"LINESTRING (-122.3237445 47.5975164, -122.323744 47.5975946, -122.323739 47.5982721, -122.3237389 47.5983616)",Chinatown/ID,13,2,0.0,128.0,0.0,0.0,0.0,20,7,0,2,0,0,22,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 16, '9': 16, '10': 16, '11': 16, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 1, '21': 0, '22': 0, '23': 0}",0,2,39,2019-05-08-13,23,11,0.0,0.0
3331,3113,2019-05-08 13:18:00,1.0,80.77600000000002,secondary,25,"LINESTRING (-122.3174026 47.6772984, -122.317396 47.6768539, -122.3173918 47.676572)",Roosevelt,13,2,45.0,225.0,0.0,0.0,0.0,8,3,0,2,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-05-08-13,23,11,0.0,0.0
3332,4142,2019-05-08 13:18:00,0.0,97.525,residential,20,"LINESTRING (-122.3237501 47.59667, -122.3239054 47.5966705, -122.3244247 47.5966721, -122.324961 47.5966737, -122.3250507 47.596674)",Chinatown/ID,13,2,0.0,48.0,0.0,0.0,0.0,4,2,0,0,0,1,36,"{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 16, '8': 25, '9': 25, '10': 25, '11': 25, '12': 16, '13': 16, '14': 16, '15': 16, '16': 16, '17': 16, '18': 16, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",16,5,146,2019-05-08-13,23,11,0.0,1.0
3333,4144,2019-05-08 13:20:00,1.0,92.62700000000001,residential,20,"LINESTRING (-122.3250563 47.595841, -122.3250554 47.5959157, -122.325055 47.5959492, -122.3250529 47.5963431, -122.3250518 47.5965112, -122.325051 47.5965985, -122.3250507 47.596674)",Chinatown/ID,13,2,0.0,0.0,0.0,0.0,0.0,2,3,0,2,0,1,18,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 13, '9': 13, '10': 13, '11': 13, '12': 6, '13': 6, '14': 6, '15': 6, '16': 6, '17': 6, '18': 6, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",6,5,160,2019-05-08-13,23,11,0.0,0.0
3334,4138,2019-05-08 13:20:00,1.0,93.98200000000001,residential,20,"LINESTRING (-122.3250451 47.5975203, -122.3250445 47.5976076, -122.325044 47.5976905, -122.32504 47.5982766, -122.3250394 47.5983655)",Chinatown/ID,13,2,0.0,20.0,0.0,0.0,0.0,29,8,0,2,0,0,20,"{'0': 7, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 10, '9': 10, '10': 10, '11': 10, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 1, '21': 0, '22': 0, '23': 0}",0,1,22,2019-05-08-13,23,11,0.0,3.0
3335,4143,2019-05-08 13:21:00,0.0,100.007,residential,20,"LINESTRING (-122.3263844 47.596678, -122.3262799 47.5966777, -122.325982 47.5966768, -122.3258445 47.5966764, -122.3257249 47.596676, -122.3251913 47.5966744, -122.3250507 47.596674)",Chinatown/ID,13,2,16.0,16.0,0.0,0.0,0.0,2,4,0,1,0,0,25,"{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 6, '8': 14, '9': 14, '10': 14, '11': 14, '12': 6, '13': 6, '14': 6, '15': 6, '16': 6, '17': 6, '18': 6, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",6,4,139,2019-05-08-13,23,11,0.0,0.0
3336,4134,2019-05-08 13:22:00,0.0,100.00200000000001,secondary,25,"LINESTRING (-122.3263677 47.5991955, -122.3262506 47.5991947, -122.3258432 47.5991939, -122.3257081 47.5991935, -122.3256473 47.5991933, -122.325221 47.599192, -122.325034 47.5991915)",Chinatown/ID,13,2,48.0,32.0,0.0,0.0,0.0,18,9,0,2,1,0,9,"{'0': 6, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 3, '9': 3, '10': 3, '11': 3, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,3,122,2019-05-08-13,23,11,0.0,0.0
3337,9393,2019-05-08 13:22:00,0.0,92.81200000000001,tertiary,25,"LINESTRING (-122.32639 47.5958434, -122.3263893 47.5959186, -122.326389 47.5959466, -122.326389 47.5961777, -122.326386 47.596439, -122.3263886 47.5964935, -122.3263842 47.5966037, -122.3263844 47.596678)",Chinatown/ID,13,2,30.0,15.0,0.0,0.0,0.0,7,4,0,2,0,0,21,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 16, '9': 16, '10': 16, '11': 16, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,3,142,2019-05-08-13,23,11,0.0,0.0
3338,15573,2019-05-08 13:28:00,0.0,97.02700000000002,residential,20,"LINESTRING (-122.3224449 47.5983577, -122.322454 47.5983577, -122.3225851 47.5983581, -122.3227155 47.5983585, -122.3231143 47.5983597, -122.3236463 47.5983613, -122.323662 47.5983614, -122.3237389 47.5983616)",Chinatown/ID,13,2,0.0,30.0,0.0,0.0,0.0,15,8,0,3,0,0,19,"{'0': 4, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 13, '9': 13, '10': 13, '11': 13, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 2, '19': 2, '20': 2, '21': 0, '22': 0, '23': 0}",0,0,0,2019-05-08-13,23,11,0.0,1.0
3339,15570,2019-05-08 13:29:00,1.0,93.985,secondary,25,"LINESTRING (-122.327686 47.5975283, -122.327685 47.597613, -122.3276844 47.597761, -122.3276839 47.597857, -122.327682 47.5982558, -122.32768 47.5983735)",Chinatown/ID,13,2,0.0,48.0,64.0,0.0,0.0,29,4,0,1,4,0,28,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 16, '9': 16, '10': 16, '11': 16, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,189,2019-05-08-13,23,11,0.0,0.0
3340,15569,2019-05-08 13:30:00,1.0,98.00200000000001,residential,20,"LINESTRING (-122.326373 47.5983695, -122.326494 47.5983699, -122.3270403 47.5983716, -122.3273179 47.5983724, -122.3274124 47.5983727, -122.327528 47.598373, -122.32768 47.5983735)",Chinatown/ID,13,2,14.0,42.0,56.0,0.0,0.0,32,4,0,4,5,0,30,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 13, '9': 13, '10': 13, '11': 13, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 1, '20': 1, '21': 0, '22': 0, '23': 0}",0,2,124,2019-05-08-13,23,11,0.0,1.0
3341,5449,2019-05-08 13:32:00,1.0,92.838,tertiary,25,"LINESTRING (-122.326362 47.6000304, -122.3263628 47.5999499, -122.326368 47.5993111, -122.326367 47.5992233, -122.326367 47.5992131, -122.3263677 47.5991955)",Chinatown/ID,13,2,33.0,22.0,0.0,0.0,0.0,10,5,0,2,1,0,17,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 12, '9': 12, '10': 12, '11': 12, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,5,272,2019-05-08-13,23,11,0.0,5.0
3342,9393,2019-05-08 14:00:00,0.0,92.81200000000001,tertiary,25,"LINESTRING (-122.32639 47.5958434, -122.3263893 47.5959186, -122.326389 47.5959466, -122.326389 47.5961777, -122.326386 47.596439, -122.3263886 47.5964935, -122.3263842 47.5966037, -122.3263844 47.596678)",Chinatown/ID,14,2,30.0,15.0,0.0,0.0,0.0,7,4,0,2,0,0,21,"{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 16, '9': 16, '10': 16, '11': 16, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,3,142,2019-05-08-14,23,12,0.0,0.0
3343,15663,2019-05-08 14:01:00,1.0,91.504,residential,20,"LINESTRING (-122.3251422 47.6008828, -122.3262283 47.6008857, -122.3263626 47.6008861)",Chinatown/ID,14,2,0.0,70.0,0.0,0.0,0.0,1,0,0,0,1,0,16,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 13, '9': 13, '10': 13, '11': 13, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,5,177,2019-05-08-14,23,12,0.0,1.0
